link, likes, dislikes, level, accepted, submissions, acceptance_rate
https://leetcode.com/problems/swap-adjacent-in-lr-string, 705, 624, Medium, 47150, 130855, 0.36
https://leetcode.com/problems/swim-in-rising-water, 1693, 123, Hard, 66550, 114320, 0.58
https://leetcode.com/problems/k-th-symbol-in-grammar, 1500, 239, Medium, 76963, 193795, 0.4
https://leetcode.com/problems/reaching-points, 883, 151, Hard, 38519, 123189, 0.31
https://leetcode.com/problems/rabbits-in-forest, 624, 465, Medium, 33929, 60861, 0.56
https://leetcode.com/problems/transform-to-chessboard, 277, 282, Hard, 14765, 28319, 0.52
https://leetcode.com/problems/minimum-distance-between-bst-nodes, 1483, 303, Easy, 113101, 202999, 0.56
https://leetcode.com/problems/letter-case-permutation, 2954, 137, Medium, 191278, 267324, 0.72
https://leetcode.com/problems/is-graph-bipartite, 3719, 255, Medium, 257773, 515832, 0.5
https://leetcode.com/problems/k-th-smallest-prime-fraction, 701, 34, Hard, 24625, 51572, 0.48
https://leetcode.com/problems/cheapest-flights-within-k-stops, 4422, 183, Medium, 210446, 577598, 0.36
https://leetcode.com/problems/rotated-digits, 548, 1684, Medium, 81123, 141608, 0.57
https://leetcode.com/problems/escape-the-ghosts, 66, 10, Medium, 20182, 33666, 0.6
https://leetcode.com/problems/domino-and-tromino-tiling, 1351, 544, Medium, 42537, 89479, 0.48
https://leetcode.com/problems/custom-sort-string, 1790, 266, Medium, 156862, 229157, 0.68
https://leetcode.com/problems/number-of-matching-subsequences, 2579, 134, Medium, 117430, 233259, 0.5
https://leetcode.com/problems/valid-tic-tac-toe-state, 371, 916, Medium, 42683, 121626, 0.35
https://leetcode.com/problems/rotate-string, 1650, 79, Easy, 134241, 261681, 0.51
https://leetcode.com/problems/all-paths-from-source-to-target, 3601, 111, Medium, 242112, 300345, 0.81
https://leetcode.com/problems/smallest-rotation-with-highest-score, 329, 21, Hard, 8248, 17633, 0.47
https://leetcode.com/problems/champagne-tower, 970, 69, Medium, 38533, 86173, 0.45
https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing, 1914, 123, Hard, 50907, 129766, 0.39
https://leetcode.com/problems/find-eventual-safe-states, 1742, 301, Medium, 69364, 133856, 0.52
https://leetcode.com/problems/bricks-falling-when-hit, 744, 168, Hard, 23473, 70055, 0.34
https://leetcode.com/problems/unique-morse-code-words, 1137, 987, Easy, 207580, 260202, 0.8
https://leetcode.com/problems/split-array-with-same-average, 757, 113, Hard, 24399, 91548, 0.27
https://leetcode.com/problems/number-of-lines-to-write-string, 356, 1092, Easy, 51304, 77713, 0.66
https://leetcode.com/problems/max-increase-to-keep-city-skyline, 1569, 398, Medium, 118251, 138594, 0.85
https://leetcode.com/problems/soup-servings, 239, 718, Medium, 14125, 33573, 0.42
https://leetcode.com/problems/expressive-words, 666, 1555, Medium, 90035, 194309, 0.46
https://leetcode.com/problems/chalkboard-xor-game, 117, 228, Hard, 6183, 11746, 0.53
https://leetcode.com/problems/subdomain-visit-count, 979, 1070, Medium, 159154, 215845, 0.74
https://leetcode.com/problems/largest-triangle-area, 307, 1279, Easy, 30892, 51937, 0.59
https://leetcode.com/problems/largest-sum-of-averages, 1482, 75, Medium, 37991, 72817, 0.52
https://leetcode.com/problems/binary-tree-pruning, 2250, 66, Medium, 134053, 188649, 0.71
https://leetcode.com/problems/bus-routes, 1733, 43, Hard, 74019, 164446, 0.45
https://leetcode.com/problems/ambiguous-coordinates, 244, 579, Medium, 25091, 44890, 0.56
https://leetcode.com/problems/linked-list-components, 650, 1676, Medium, 65372, 112715, 0.58
https://leetcode.com/problems/race-car, 804, 82, Hard, 30338, 72784, 0.42
https://leetcode.com/problems/most-common-word, 1199, 2450, Easy, 272161, 600886, 0.45
https://leetcode.com/problems/short-encoding-of-words, 677, 254, Medium, 44231, 80211, 0.55
https://leetcode.com/problems/shortest-distance-to-a-character, 2051, 121, Easy, 125655, 177471, 0.71
https://leetcode.com/problems/card-flipping-game, 103, 605, Medium, 12470, 28064, 0.44
https://leetcode.com/problems/binary-trees-with-factors, 800, 101, Medium, 35864, 82136, 0.44
https://leetcode.com/problems/goat-latin, 646, 1064, Easy, 136666, 202666, 0.67
https://leetcode.com/problems/friends-of-appropriate-ages, 505, 982, Medium, 59133, 130080, 0.45
https://leetcode.com/problems/most-profit-assigning-work, 752, 97, Medium, 32768, 80133, 0.41
https://leetcode.com/problems/making-a-large-island, 2040, 46, Hard, 93771, 210251, 0.45
https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string, 1035, 132, Hard, 29307, 59589, 0.49
https://leetcode.com/problems/consecutive-numbers-sum, 942, 1129, Hard, 64191, 157514, 0.41
https://leetcode.com/problems/positions-of-large-groups, 596, 111, Easy, 67871, 132465, 0.51
https://leetcode.com/problems/masking-personal-information, 112, 393, Medium, 13828, 30287, 0.46
https://leetcode.com/problems/flipping-an-image, 1893, 197, Easy, 278801, 351209, 0.79
https://leetcode.com/problems/find-and-replace-in-string, 718, 711, Medium, 94461, 175081, 0.54
https://leetcode.com/problems/sum-of-distances-in-tree, 2335, 57, Hard, 39173, 74400, 0.53
https://leetcode.com/problems/image-overlap, 78, 24, Medium, 46569, 76022, 0.61
https://leetcode.com/problems/rectangle-overlap, 1315, 369, Easy, 95570, 221622, 0.43
https://leetcode.com/problems/new-21-game, 903, 590, Medium, 29835, 82910, 0.36
https://leetcode.com/problems/push-dominoes, 1535, 100, Medium, 55255, 106068, 0.52
https://leetcode.com/problems/similar-string-groups, 723, 163, Hard, 47213, 105368, 0.45
https://leetcode.com/problems/magic-squares-in-grid, 237, 1432, Medium, 31347, 81879, 0.38
https://leetcode.com/problems/keys-and-rooms, 2692, 166, Medium, 173371, 254009, 0.68
https://leetcode.com/problems/split-array-into-fibonacci-sequence, 792, 240, Medium, 29470, 78389, 0.38
https://leetcode.com/problems/guess-the-word, 1142, 1248, Hard, 107288, 246902, 0.43
https://leetcode.com/problems/backspace-string-compare, 3502, 161, Easy, 377457, 796138, 0.47
https://leetcode.com/problems/longest-mountain-in-array, 1726, 54, Medium, 84730, 213938, 0.4
https://leetcode.com/problems/hand-of-straights, 1242, 106, Medium, 82791, 147469, 0.56
https://leetcode.com/problems/shortest-path-visiting-all-nodes, 1294, 96, Hard, 31892, 56900, 0.56
https://leetcode.com/problems/shifting-letters, 807, 96, Medium, 69430, 152558, 0.46
https://leetcode.com/problems/maximize-distance-to-closest-person, 2463, 161, Medium, 163939, 345742, 0.47
https://leetcode.com/problems/rectangle-area-ii, 750, 50, Hard, 28395, 53414, 0.53
https://leetcode.com/problems/loud-and-rich, 552, 517, Medium, 21640, 38711, 0.56
https://leetcode.com/problems/peak-index-in-a-mountain-array, 2071, 1574, Easy, 316755, 445185, 0.71
https://leetcode.com/problems/car-fleet, 1197, 383, Medium, 72403, 152168, 0.48
https://leetcode.com/problems/k-similar-strings, 771, 47, Hard, 30150, 76953, 0.39
https://leetcode.com/problems/exam-room, 926, 355, Medium, 44725, 102858, 0.43
https://leetcode.com/problems/score-of-parentheses, 2946, 87, Medium, 92599, 141377, 0.65
https://leetcode.com/problems/minimum-cost-to-hire-k-workers, 1532, 183, Hard, 47692, 92447, 0.52
https://leetcode.com/problems/mirror-reflection, 358, 700, Medium, 25909, 43481, 0.6
https://leetcode.com/problems/buddy-strings, 1299, 844, Easy, 111875, 388972, 0.29
https://leetcode.com/problems/lemonade-change, 1104, 118, Easy, 89455, 171181, 0.52
https://leetcode.com/problems/score-after-flipping-matrix, 946, 160, Medium, 32749, 43888, 0.75
https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k, 2622, 66, Hard, 64458, 246850, 0.26
https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree, 5559, 115, Medium, 206443, 341168, 0.61
https://leetcode.com/problems/shortest-path-to-get-all-keys, 723, 25, Hard, 21795, 49364, 0.44
https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes, 1792, 318, Medium, 95893, 142391, 0.67
https://leetcode.com/problems/prime-palindrome, 298, 696, Medium, 24424, 95813, 0.25
https://leetcode.com/problems/transpose-matrix, 1029, 367, Easy, 123621, 201756, 0.61
https://leetcode.com/problems/binary-gap, 401, 583, Easy, 55678, 90247, 0.62
https://leetcode.com/problems/reordered-power-of-2, 545, 164, Medium, 39836, 64964, 0.61
https://leetcode.com/problems/advantage-shuffle, 1177, 73, Medium, 51166, 100093, 0.51
https://leetcode.com/problems/minimum-number-of-refueling-stops, 2302, 47, Hard, 66418, 187137, 0.35
https://leetcode.com/problems/leaf-similar-trees, 1554, 54, Easy, 154889, 238881, 0.65
https://leetcode.com/problems/length-of-longest-fibonacci-subsequence, 1321, 48, Medium, 45627, 93992, 0.49
https://leetcode.com/problems/walking-robot-simulation, 50, 6, Medium, 30498, 81326, 0.38
https://leetcode.com/problems/koko-eating-bananas, 3678, 167, Medium, 153707, 281560, 0.55
https://leetcode.com/problems/middle-of-the-linked-list, 4535, 113, Easy, 546895, 759165, 0.72
https://leetcode.com/problems/stone-game, 1852, 1920, Medium, 147229, 213520, 0.69
https://leetcode.com/problems/nth-magical-number, 922, 131, Hard, 28081, 78506, 0.36
https://leetcode.com/problems/profitable-schemes, 403, 37, Hard, 14112, 34776, 0.41
https://leetcode.com/problems/decoded-string-at-index, 1098, 180, Medium, 32413, 114692, 0.28
https://leetcode.com/problems/boats-to-save-people, 1731, 53, Medium, 91182, 183151, 0.5
https://leetcode.com/problems/reachable-nodes-in-subdivided-graph, 487, 196, Hard, 19243, 38775, 0.5
https://leetcode.com/problems/projection-area-of-3d-shapes, 373, 1103, Easy, 38870, 55726, 0.7
https://leetcode.com/problems/uncommon-words-from-two-sentences, 844, 128, Easy, 91984, 140885, 0.65
https://leetcode.com/problems/spiral-matrix-iii, 457, 504, Medium, 32147, 44586, 0.72
https://leetcode.com/problems/possible-bipartition, 2049, 49, Medium, 97507, 208671, 0.47
https://leetcode.com/problems/super-egg-drop, 2152, 116, Hard, 41925, 154666, 0.27
https://leetcode.com/problems/fair-candy-swap, 1124, 209, Easy, 76448, 126845, 0.6
https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal, 1724, 79, Medium, 65742, 94577, 0.7
https://leetcode.com/problems/find-and-replace-pattern, 1687, 114, Medium, 94202, 124701, 0.76
https://leetcode.com/problems/sum-of-subsequence-widths, 447, 132, Hard, 13614, 39350, 0.35
https://leetcode.com/problems/surface-area-of-3d-shapes, 384, 542, Easy, 27169, 44306, 0.61
https://leetcode.com/problems/groups-of-special-equivalent-strings, 410, 1373, Medium, 40115, 57017, 0.7
https://leetcode.com/problems/all-possible-full-binary-trees, 2326, 174, Medium, 76388, 96465, 0.79
https://leetcode.com/problems/monotonic-array, 1346, 52, Easy, 186799, 319752, 0.58
https://leetcode.com/problems/increasing-order-search-tree, 2112, 581, Easy, 158914, 209254, 0.76
https://leetcode.com/problems/bitwise-ors-of-subarrays, 899, 172, Medium, 25046, 69175, 0.36
https://leetcode.com/problems/orderly-queue, 531, 347, Hard, 25103, 42978, 0.58
https://leetcode.com/problems/rle-iterator, 487, 139, Medium, 48097, 82424, 0.58
https://leetcode.com/problems/online-stock-span, 2302, 197, Medium, 114311, 182079, 0.63
https://leetcode.com/problems/numbers-at-most-n-given-digit-set, 1023, 86, Hard, 34408, 84407, 0.41
https://leetcode.com/problems/valid-permutations-for-di-sequence, 431, 35, Hard, 10293, 18109, 0.57
https://leetcode.com/problems/fruit-into-baskets, 699, 47, Medium, 180695, 420011, 0.43
https://leetcode.com/problems/sort-array-by-parity, 2439, 109, Easy, 412101, 550902, 0.75
https://leetcode.com/problems/super-palindromes, 293, 371, Hard, 20940, 53445, 0.39
https://leetcode.com/problems/sum-of-subarray-minimums, 3045, 187, Medium, 63135, 188478, 0.33
https://leetcode.com/problems/smallest-range-i, 390, 1553, Easy, 57466, 85712, 0.67
https://leetcode.com/problems/snakes-and-ladders, 488, 100, Medium, 67464, 168174, 0.4
https://leetcode.com/problems/smallest-range-ii, 976, 331, Medium, 30985, 96283, 0.32
https://leetcode.com/problems/online-election, 630, 483, Medium, 37259, 72172, 0.52
https://leetcode.com/problems/sort-an-array, 1748, 485, Medium, 231249, 373530, 0.62
https://leetcode.com/problems/cat-and-mouse, 592, 103, Hard, 13818, 39218, 0.35
https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards, 1137, 275, Easy, 80588, 241517, 0.33
https://leetcode.com/problems/partition-array-into-disjoint-intervals, 1112, 58, Medium, 63744, 131859, 0.48
https://leetcode.com/problems/word-subsets, 895, 121, Medium, 48524, 91820, 0.53
https://leetcode.com/problems/reverse-only-letters, 1349, 50, Easy, 126434, 208014, 0.61
https://leetcode.com/problems/maximum-sum-circular-subarray, 2720, 121, Medium, 102700, 281536, 0.36
https://leetcode.com/problems/complete-binary-tree-inserter, 702, 81, Medium, 36198, 57038, 0.63
https://leetcode.com/problems/number-of-music-playlists, 672, 63, Hard, 17267, 35093, 0.49
https://leetcode.com/problems/minimum-add-to-make-parentheses-valid, 2131, 120, Medium, 174946, 225981, 0.77
https://leetcode.com/problems/sort-array-by-parity-ii, 1617, 69, Easy, 174982, 247905, 0.71
https://leetcode.com/problems/3sum-with-multiplicity, 878, 139, Medium, 44741, 108193, 0.41
https://leetcode.com/problems/minimize-malware-spread, 563, 392, Hard, 35620, 85003, 0.42
https://leetcode.com/problems/long-pressed-name, 1471, 230, Easy, 86431, 246653, 0.35
https://leetcode.com/problems/flip-string-to-monotone-increasing, 1683, 63, Medium, 74080, 127832, 0.58
https://leetcode.com/problems/three-equal-parts, 668, 103, Hard, 25340, 64512, 0.39
https://leetcode.com/problems/minimize-malware-spread-ii, 389, 67, Hard, 14542, 34741, 0.42
https://leetcode.com/problems/unique-email-addresses, 1642, 238, Easy, 333122, 494300, 0.67
https://leetcode.com/problems/binary-subarrays-with-sum, 1203, 40, Medium, 42376, 88081, 0.48
https://leetcode.com/problems/minimum-falling-path-sum, 1954, 90, Medium, 108509, 162528, 0.67
https://leetcode.com/problems/beautiful-array, 771, 1145, Medium, 34699, 53842, 0.64
https://leetcode.com/problems/number-of-recent-calls, 706, 2394, Easy, 116118, 159050, 0.73
https://leetcode.com/problems/shortest-bridge, 2145, 114, Medium, 79348, 152320, 0.52
https://leetcode.com/problems/knight-dialer, 1300, 343, Medium, 71245, 146462, 0.49
https://leetcode.com/problems/stamping-the-sequence, 511, 121, Hard, 23600, 44082, 0.54
https://leetcode.com/problems/reorder-data-in-log-files, 1545, 3639, Easy, 273842, 490478, 0.56
https://leetcode.com/problems/range-sum-of-bst, 3740, 322, Easy, 553110, 652524, 0.85
https://leetcode.com/problems/minimum-area-rectangle, 1329, 212, Medium, 92169, 172615, 0.53
https://leetcode.com/problems/distinct-subsequences-ii, 987, 27, Hard, 25225, 57237, 0.44
https://leetcode.com/problems/valid-mountain-array, 2024, 139, Easy, 271195, 799538, 0.34
https://leetcode.com/problems/di-string-match, 1552, 611, Easy, 100392, 133059, 0.75
https://leetcode.com/problems/find-the-shortest-superstring, 948, 123, Hard, 22837, 50233, 0.45
https://leetcode.com/problems/delete-columns-to-make-sorted, 327, 1976, Easy, 63523, 90527, 0.7
https://leetcode.com/problems/minimum-increment-to-make-array-unique, 946, 41, Medium, 49376, 101593, 0.49
https://leetcode.com/problems/validate-stack-sequences, 2311, 42, Medium, 127108, 194879, 0.65
https://leetcode.com/problems/most-stones-removed-with-same-row-or-column, 2209, 497, Medium, 94502, 168082, 0.56
https://leetcode.com/problems/bag-of-tokens, 623, 292, Medium, 37803, 81891, 0.46
https://leetcode.com/problems/largest-time-for-given-digits, 524, 888, Medium, 68741, 192923, 0.36
https://leetcode.com/problems/reveal-cards-in-increasing-order, 1716, 264, Medium, 54562, 71103, 0.77
https://leetcode.com/problems/flip-equivalent-binary-trees, 1482, 66, Medium, 102354, 153724, 0.67
https://leetcode.com/problems/largest-component-size-by-common-factor, 1199, 84, Hard, 42975, 106353, 0.4
https://leetcode.com/problems/verifying-an-alien-dictionary, 2512, 872, Easy, 325325, 621886, 0.52
https://leetcode.com/problems/array-of-doubled-pairs, 994, 114, Medium, 65206, 170583, 0.38
https://leetcode.com/problems/delete-columns-to-make-sorted-ii, 427, 65, Medium, 14695, 43103, 0.34
https://leetcode.com/problems/tallest-billboard, 608, 22, Hard, 12364, 30966, 0.4
https://leetcode.com/problems/prison-cells-after-n-days, 1183, 1476, Medium, 136831, 345882, 0.4
https://leetcode.com/problems/check-completeness-of-a-binary-tree, 1780, 24, Medium, 106964, 200556, 0.53
https://leetcode.com/problems/regions-cut-by-slashes, 1903, 373, Medium, 34429, 50312, 0.68
https://leetcode.com/problems/delete-columns-to-make-sorted-iii, 400, 11, Hard, 9833, 17426, 0.56
https://leetcode.com/problems/n-repeated-element-in-size-2n-array, 831, 287, Easy, 169943, 225773, 0.75
https://leetcode.com/problems/maximum-width-ramp, 1051, 30, Medium, 31180, 65205, 0.48
https://leetcode.com/problems/minimum-area-rectangle-ii, 282, 379, Medium, 21645, 39890, 0.54
